game_date,team_short,opp_short,matchup,outcome,full_name,Player_ID,MIN,PTS,REB,AST,STL,BLK,team_game_no
"JAN 29, 2024",BKN,UTA,.vs UTA,W  147-114,Ben Simmons,1627732,18,10,8,11,1,1,46
"FEB 03, 2024",BKN,PHI,@ PHI,W  136-121,Ben Simmons,1627732,14,0,9,5,0,0,48
"FEB 06, 2024",BKN,DAL,.vs DAL,L  107-119,Ben Simmons,1627732,20,9,9,7,1,0,50
"FEB 08, 2024",BKN,CLE,.vs CLE,L  95-118,Ben Simmons,1627732,20,6,1,2,1,0,51
"FEB 10, 2024",BKN,SAS,.vs SAS,W  123-103,Ben Simmons,1627732,22,13,3,5,3,2,52
"FEB 13, 2024",BKN,BOS,.vs BOS,L  110-118,Ben Simmons,1627732,24,5,6,8,0,0,53
"FEB 22, 2024",BKN,TOR,@ TOR,L  93-121,Ben Simmons,1627732,21,2,4,4,0,0,55
"FEB 24, 2024",BKN,MIN,@ MIN,L  86-101,Ben Simmons,1627732,15,4,8,1,3,1,56
"FEB 26, 2024",BKN,MEM,@ MEM,W  111-86,Ben Simmons,1627732,14,4,6,3,0,0,57
"OCT 25, 2023",BKN,CLE,.vs CLE,L  113-114,Dorian Finney-Smith,1627827,28,10,5,2,0,0,1
"OCT 27, 2023",BKN,DAL,@ DAL,L  120-125,Dorian Finney-Smith,1627827,32,12,7,3,0,0,2
"OCT 30, 2023",BKN,CHA,@ CHA,W  133-121,Dorian Finney-Smith,1627827,31,19,7,1,1,2,3
"NOV 01, 2023",BKN,MIA,@ MIA,W  109-105,Dorian Finney-Smith,1627827,30,15,3,2,0,0,4
"NOV 03, 2023",BKN,CHI,@ CHI,W  109-107,Dorian Finney-Smith,1627827,33,21,3,0,0,1,5
"NOV 04, 2023",BKN,BOS,.vs BOS,L  114-124,Dorian Finney-Smith,1627827,37,14,8,1,0,0,6
"NOV 06, 2023",BKN,MIL,.vs MIL,L  125-129,Dorian Finney-Smith,1627827,37,7,6,2,0,1,7
"NOV 08, 2023",BKN,LAC,.vs LAC,W  100-93,Dorian Finney-Smith,1627827,35,12,9,2,1,3,8
"NOV 10, 2023",BKN,BOS,@ BOS,L  107-121,Dorian Finney-Smith,1627827,27,9,3,2,0,1,9
"NOV 12, 2023",BKN,WAS,.vs WAS,W  102-94,Dorian Finney-Smith,1627827,20,6,3,0,0,0,10
"NOV 14, 2023",BKN,ORL,.vs ORL,W  124-104,Dorian Finney-Smith,1627827,24,5,4,0,1,0,11
"NOV 16, 2023",BKN,MIA,@ MIA,L  115-122,Dorian Finney-Smith,1627827,32,11,6,1,1,0,12
"NOV 19, 2023",BKN,PHI,.vs PHI,L  99-121,Dorian Finney-Smith,1627827,27,5,3,2,0,0,13
"NOV 22, 2023",BKN,ATL,@ ATL,L  145-147,Dorian Finney-Smith,1627827,38,8,8,1,0,0,14
"NOV 25, 2023",BKN,MIA,.vs MIA,W  112-97,Dorian Finney-Smith,1627827,34,16,5,3,0,1,15
"NOV 26, 2023",BKN,CHI,.vs CHI,W  118-109,Dorian Finney-Smith,1627827,34,9,4,1,2,1,16
"NOV 28, 2023",BKN,TOR,.vs TOR,W  115-103,Dorian Finney-Smith,1627827,26,5,9,2,1,1,17
"NOV 30, 2023",BKN,CHA,.vs CHA,L  128-129,Dorian Finney-Smith,1627827,39,14,6,1,2,1,18
"DEC 06, 2023",BKN,ATL,@ ATL,W  114-113,Dorian Finney-Smith,1627827,30,15,5,0,1,1,20
"DEC 08, 2023",BKN,WAS,.vs WAS,W  124-97,Dorian Finney-Smith,1627827,26,8,3,0,1,0,21
"DEC 11, 2023",BKN,SAC,@ SAC,L  118-131,Dorian Finney-Smith,1627827,25,13,3,1,1,2,22
"DEC 13, 2023",BKN,PHX,@ PHX,W  116-112,Dorian Finney-Smith,1627827,25,8,6,1,2,0,23
"DEC 14, 2023",BKN,DEN,@ DEN,L  101-124,Dorian Finney-Smith,1627827,16,0,4,0,1,0,24
"DEC 18, 2023",BKN,UTA,@ UTA,L  108-125,Dorian Finney-Smith,1627827,21,6,2,3,1,0,26
"DEC 20, 2023",BKN,NYK,.vs NYK,L  102-121,Dorian Finney-Smith,1627827,24,10,3,0,0,0,27
"DEC 22, 2023",BKN,DEN,.vs DEN,L  117-122,Dorian Finney-Smith,1627827,30,14,4,1,0,0,28
"DEC 23, 2023",BKN,DET,.vs DET,W  126-115,Dorian Finney-Smith,1627827,27,10,6,1,2,0,29
"DEC 26, 2023",BKN,DET,@ DET,W  118-112,Dorian Finney-Smith,1627827,33,11,4,1,1,0,30
"DEC 29, 2023",BKN,WAS,@ WAS,L  104-110,Dorian Finney-Smith,1627827,33,4,7,1,1,0,32
"DEC 31, 2023",BKN,OKC,@ OKC,L  108-124,Dorian Finney-Smith,1627827,24,8,6,2,1,0,33
"JAN 02, 2024",BKN,NOP,@ NOP,L  85-112,Dorian Finney-Smith,1627827,20,3,4,1,2,0,34
"JAN 03, 2024",BKN,HOU,@ HOU,L  101-112,Dorian Finney-Smith,1627827,20,9,2,2,0,1,35
"JAN 05, 2024",BKN,OKC,.vs OKC,W  124-115,Dorian Finney-Smith,1627827,22,9,3,2,1,1,36
"JAN 07, 2024",BKN,POR,.vs POR,L  127-134,Dorian Finney-Smith,1627827,36,9,5,2,1,0,37
"JAN 11, 2024",BKN,CLE,@ CLE,L  102-111,Dorian Finney-Smith,1627827,14,0,0,0,0,1,38
"JAN 15, 2024",BKN,MIA,.vs MIA,L  95-96,Dorian Finney-Smith,1627827,28,5,7,2,0,2,39
"JAN 17, 2024",BKN,POR,@ POR,L  103-105,Dorian Finney-Smith,1627827,32,7,5,1,2,0,40
"JAN 19, 2024",BKN,LAL,@ LAL,W  130-112,Dorian Finney-Smith,1627827,28,3,4,1,1,2,41
"JAN 21, 2024",BKN,LAC,@ LAC,L  114-125,Dorian Finney-Smith,1627827,27,0,9,0,0,1,42
"JAN 23, 2024",BKN,NYK,.vs NYK,L  103-108,Dorian Finney-Smith,1627827,37,5,2,7,1,1,43
"JAN 25, 2024",BKN,MIN,.vs MIN,L  94-96,Dorian Finney-Smith,1627827,36,8,2,2,0,0,44
"JAN 27, 2024",BKN,HOU,.vs HOU,W  106-104,Dorian Finney-Smith,1627827,31,19,7,3,2,2,45
"FEB 10, 2024",BKN,SAS,.vs SAS,W  123-103,Dorian Finney-Smith,1627827,20,3,3,3,1,1,52
"FEB 13, 2024",BKN,BOS,.vs BOS,L  110-118,Dorian Finney-Smith,1627827,19,3,2,1,1,1,53
"FEB 14, 2024",BKN,BOS,@ BOS,L  86-136,Dorian Finney-Smith,1627827,14,4,1,0,0,0,54
"FEB 22, 2024",BKN,TOR,@ TOR,L  93-121,Dorian Finney-Smith,1627827,15,3,2,0,1,0,55
"FEB 24, 2024",BKN,MIN,@ MIN,L  86-101,Dorian Finney-Smith,1627827,30,11,9,0,0,0,56
"FEB 26, 2024",BKN,MEM,@ MEM,W  111-86,Dorian Finney-Smith,1627827,25,13,9,4,0,1,57
"FEB 27, 2024",BKN,ORL,@ ORL,L  81-108,Dorian Finney-Smith,1627827,21,3,4,2,2,1,58
"FEB 29, 2024",BKN,ATL,.vs ATL,W  124-97,Dorian Finney-Smith,1627827,27,7,3,1,0,0,59
"MAR 02, 2024",BKN,ATL,.vs ATL,W  114-102,Dorian Finney-Smith,1627827,35,11,4,5,1,0,60
"MAR 04, 2024",BKN,MEM,.vs MEM,L  102-106,Dorian Finney-Smith,1627827,37,9,5,5,1,1,61
"MAR 05, 2024",BKN,PHI,.vs PHI,W  112-107,Dorian Finney-Smith,1627827,31,20,8,2,0,0,62
"OCT 25, 2023",BKN,CLE,.vs CLE,L  113-114,Dennis Smith Jr.,1628372,16,10,4,1,0,0,1
"OCT 27, 2023",BKN,DAL,@ DAL,L  120-125,Dennis Smith Jr.,1628372,8,0,1,1,0,0,2
"OCT 30, 2023",BKN,CHA,@ CHA,W  133-121,Dennis Smith Jr.,1628372,14,3,4,2,1,0,3
"NOV 03, 2023",BKN,CHI,@ CHI,W  109-107,Dennis Smith Jr.,1628372,16,7,1,1,1,0,5
"NOV 04, 2023",BKN,BOS,.vs BOS,L  114-124,Dennis Smith Jr.,1628372,15,5,1,1,1,2,6
"NOV 06, 2023",BKN,MIL,.vs MIL,L  125-129,Dennis Smith Jr.,1628372,11,2,0,1,0,0,7
"NOV 08, 2023",BKN,LAC,.vs LAC,W  100-93,Dennis Smith Jr.,1628372,25,4,1,5,2,0,8
"NOV 10, 2023",BKN,BOS,@ BOS,L  107-121,Dennis Smith Jr.,1628372,27,14,4,7,0,0,9
"NOV 12, 2023",BKN,WAS,.vs WAS,W  102-94,Dennis Smith Jr.,1628372,19,8,4,6,0,0,10
"NOV 14, 2023",BKN,ORL,.vs ORL,W  124-104,Dennis Smith Jr.,1628372,19,6,3,5,2,0,11
"NOV 16, 2023",BKN,MIA,@ MIA,L  115-122,Dennis Smith Jr.,1628372,16,5,2,5,0,0,12
"DEC 02, 2023",BKN,ORL,.vs ORL,W  129-101,Dennis Smith Jr.,1628372,21,10,11,6,2,1,19
"DEC 06, 2023",BKN,ATL,@ ATL,W  114-113,Dennis Smith Jr.,1628372,22,13,3,4,2,0,20
"DEC 22, 2023",BKN,DEN,.vs DEN,L  117-122,Dennis Smith Jr.,1628372,19,7,4,5,1,0,28
"DEC 23, 2023",BKN,DET,.vs DET,W  126-115,Dennis Smith Jr.,1628372,19,6,0,3,0,0,29
"DEC 26, 2023",BKN,DET,@ DET,W  118-112,Dennis Smith Jr.,1628372,21,6,2,3,1,0,30
"DEC 27, 2023",BKN,MIL,.vs MIL,L  122-144,Dennis Smith Jr.,1628372,30,14,7,8,1,0,31
"DEC 29, 2023",BKN,WAS,@ WAS,L  104-110,Dennis Smith Jr.,1628372,20,5,2,3,2,0,32
"DEC 31, 2023",BKN,OKC,@ OKC,L  108-124,Dennis Smith Jr.,1628372,15,7,3,4,1,0,33
"JAN 02, 2024",BKN,NOP,@ NOP,L  85-112,Dennis Smith Jr.,1628372,20,9,1,4,1,0,34
"JAN 05, 2024",BKN,OKC,.vs OKC,W  124-115,Dennis Smith Jr.,1628372,25,13,12,7,2,0,36
"JAN 07, 2024",BKN,POR,.vs POR,L  127-134,Dennis Smith Jr.,1628372,29,10,2,10,2,1,37
"JAN 11, 2024",BKN,CLE,@ CLE,L  102-111,Dennis Smith Jr.,1628372,23,2,4,5,0,1,38
"JAN 15, 2024",BKN,MIA,.vs MIA,L  95-96,Dennis Smith Jr.,1628372,32,8,5,5,4,1,39
"JAN 17, 2024",BKN,POR,@ POR,L  103-105,Dennis Smith Jr.,1628372,14,2,3,2,2,0,40
"JAN 19, 2024",BKN,LAL,@ LAL,W  130-112,Dennis Smith Jr.,1628372,17,11,2,5,3,0,41
"JAN 21, 2024",BKN,LAC,@ LAC,L  114-125,Dennis Smith Jr.,1628372,18,13,3,1,0,0,42
"JAN 23, 2024",BKN,NYK,.vs NYK,L  103-108,Dennis Smith Jr.,1628372,29,8,5,5,2,1,43
"JAN 25, 2024",BKN,MIN,.vs MIN,L  94-96,Dennis Smith Jr.,1628372,16,0,2,2,0,0,44
"JAN 27, 2024",BKN,HOU,.vs HOU,W  106-104,Dennis Smith Jr.,1628372,18,5,3,4,2,0,45
"JAN 29, 2024",BKN,UTA,.vs UTA,W  147-114,Dennis Smith Jr.,1628372,15,12,2,5,2,0,46
"JAN 31, 2024",BKN,PHX,.vs PHX,L  120-136,Dennis Smith Jr.,1628372,19,4,5,2,1,0,47
"FEB 05, 2024",BKN,GSW,.vs GSW,L  98-109,Dennis Smith Jr.,1628372,31,12,8,5,2,2,49
"FEB 06, 2024",BKN,DAL,.vs DAL,L  107-119,Dennis Smith Jr.,1628372,18,6,2,3,0,0,50
"FEB 08, 2024",BKN,CLE,.vs CLE,L  95-118,Dennis Smith Jr.,1628372,26,6,4,7,5,0,51
"FEB 10, 2024",BKN,SAS,.vs SAS,W  123-103,Dennis Smith Jr.,1628372,24,14,6,2,0,1,52
"FEB 13, 2024",BKN,BOS,.vs BOS,L  110-118,Dennis Smith Jr.,1628372,15,0,1,2,0,0,53
"FEB 14, 2024",BKN,BOS,@ BOS,L  86-136,Dennis Smith Jr.,1628372,18,7,0,5,1,0,54
"FEB 22, 2024",BKN,TOR,@ TOR,L  93-121,Dennis Smith Jr.,1628372,16,6,3,1,0,0,55
"FEB 24, 2024",BKN,MIN,@ MIN,L  86-101,Dennis Smith Jr.,1628372,15,0,4,2,1,0,56
"FEB 26, 2024",BKN,MEM,@ MEM,W  111-86,Dennis Smith Jr.,1628372,14,0,2,3,0,0,57
"FEB 27, 2024",BKN,ORL,@ ORL,L  81-108,Dennis Smith Jr.,1628372,20,7,3,5,1,0,58
"FEB 29, 2024",BKN,ATL,.vs ATL,W  124-97,Dennis Smith Jr.,1628372,21,10,0,5,1,0,59
"MAR 02, 2024",BKN,ATL,.vs ATL,W  114-102,Dennis Smith Jr.,1628372,21,3,6,6,0,1,60
"MAR 04, 2024",BKN,MEM,.vs MEM,L  102-106,Dennis Smith Jr.,1628372,17,5,1,0,2,1,61
"MAR 05, 2024",BKN,PHI,.vs PHI,W  112-107,Dennis Smith Jr.,1628372,24,7,1,6,3,0,62
"OCT 25, 2023",BKN,CLE,.vs CLE,L  113-114,Mikal Bridges,1628969,35,20,6,4,3,0,1
"OCT 27, 2023",BKN,DAL,@ DAL,L  120-125,Mikal Bridges,1628969,35,18,4,3,0,0,2
"OCT 30, 2023",BKN,CHA,@ CHA,W  133-121,Mikal Bridges,1628969,38,24,7,4,1,1,3
"NOV 01, 2023",BKN,MIA,@ MIA,W  109-105,Mikal Bridges,1628969,31,21,7,5,1,0,4
"NOV 03, 2023",BKN,CHI,@ CHI,W  109-107,Mikal Bridges,1628969,33,20,2,3,0,0,5
"NOV 04, 2023",BKN,BOS,.vs BOS,L  114-124,Mikal Bridges,1628969,38,19,6,4,1,1,6
"NOV 06, 2023",BKN,MIL,.vs MIL,L  125-129,Mikal Bridges,1628969,39,31,5,4,1,1,7
"NOV 08, 2023",BKN,LAC,.vs LAC,W  100-93,Mikal Bridges,1628969,34,10,8,7,2,2,8
"NOV 10, 2023",BKN,BOS,@ BOS,L  107-121,Mikal Bridges,1628969,28,12,5,1,0,0,9
"NOV 12, 2023",BKN,WAS,.vs WAS,W  102-94,Mikal Bridges,1628969,34,27,13,2,1,0,10
"NOV 14, 2023",BKN,ORL,.vs ORL,W  124-104,Mikal Bridges,1628969,32,21,5,4,4,0,11
"NOV 16, 2023",BKN,MIA,@ MIA,L  115-122,Mikal Bridges,1628969,35,23,7,5,0,0,12
"NOV 19, 2023",BKN,PHI,.vs PHI,L  99-121,Mikal Bridges,1628969,29,18,1,3,0,0,13
"NOV 22, 2023",BKN,ATL,@ ATL,L  145-147,Mikal Bridges,1628969,44,45,10,4,2,0,14
"NOV 25, 2023",BKN,MIA,.vs MIA,W  112-97,Mikal Bridges,1628969,33,24,6,3,2,1,15
"NOV 26, 2023",BKN,CHI,.vs CHI,W  118-109,Mikal Bridges,1628969,36,15,2,6,0,0,16
"NOV 28, 2023",BKN,TOR,.vs TOR,W  115-103,Mikal Bridges,1628969,38,22,10,5,0,0,17
"NOV 30, 2023",BKN,CHA,.vs CHA,L  128-129,Mikal Bridges,1628969,38,22,9,4,2,0,18
"DEC 02, 2023",BKN,ORL,.vs ORL,W  129-101,Mikal Bridges,1628969,35,42,5,3,1,3,19
"DEC 06, 2023",BKN,ATL,@ ATL,W  114-113,Mikal Bridges,1628969,35,32,5,6,0,1,20
"DEC 08, 2023",BKN,WAS,.vs WAS,W  124-97,Mikal Bridges,1628969,30,21,4,3,0,2,21
"DEC 11, 2023",BKN,SAC,@ SAC,L  118-131,Mikal Bridges,1628969,37,22,5,5,0,0,22
"DEC 13, 2023",BKN,PHX,@ PHX,W  116-112,Mikal Bridges,1628969,39,21,3,2,1,0,23
"DEC 14, 2023",BKN,DEN,@ DEN,L  101-124,Mikal Bridges,1628969,25,9,0,1,1,0,24
"DEC 16, 2023",BKN,GSW,@ GSW,L  120-124,Mikal Bridges,1628969,40,18,6,2,1,0,25
"DEC 18, 2023",BKN,UTA,@ UTA,L  108-125,Mikal Bridges,1628969,35,13,1,5,0,0,26
"DEC 20, 2023",BKN,NYK,.vs NYK,L  102-121,Mikal Bridges,1628969,33,15,5,2,2,0,27
"DEC 22, 2023",BKN,DEN,.vs DEN,L  117-122,Mikal Bridges,1628969,29,14,3,6,0,0,28
"DEC 23, 2023",BKN,DET,.vs DET,W  126-115,Mikal Bridges,1628969,33,29,6,7,1,1,29
"DEC 26, 2023",BKN,DET,@ DET,W  118-112,Mikal Bridges,1628969,40,21,4,3,0,0,30
"DEC 27, 2023",BKN,MIL,.vs MIL,L  122-144,Mikal Bridges,1628969,12,6,3,1,1,0,31
"DEC 29, 2023",BKN,WAS,@ WAS,L  104-110,Mikal Bridges,1628969,36,19,5,1,1,1,32
"DEC 31, 2023",BKN,OKC,@ OKC,L  108-124,Mikal Bridges,1628969,37,22,7,7,1,0,33
"JAN 02, 2024",BKN,NOP,@ NOP,L  85-112,Mikal Bridges,1628969,29,13,3,2,0,0,34
"JAN 03, 2024",BKN,HOU,@ HOU,L  101-112,Mikal Bridges,1628969,36,15,4,3,1,1,35
"JAN 05, 2024",BKN,OKC,.vs OKC,W  124-115,Mikal Bridges,1628969,39,17,8,3,0,1,36
"JAN 07, 2024",BKN,POR,.vs POR,L  127-134,Mikal Bridges,1628969,44,42,4,3,0,0,37
"JAN 11, 2024",BKN,CLE,@ CLE,L  102-111,Mikal Bridges,1628969,39,26,6,1,1,0,38
"JAN 15, 2024",BKN,MIA,.vs MIA,L  95-96,Mikal Bridges,1628969,44,26,9,6,2,2,39
"JAN 17, 2024",BKN,POR,@ POR,L  103-105,Mikal Bridges,1628969,34,21,4,4,0,1,40
"JAN 19, 2024",BKN,LAL,@ LAL,W  130-112,Mikal Bridges,1628969,35,17,1,5,2,0,41
"JAN 21, 2024",BKN,LAC,@ LAC,L  114-125,Mikal Bridges,1628969,38,26,6,5,1,1,42
"JAN 23, 2024",BKN,NYK,.vs NYK,L  103-108,Mikal Bridges,1628969,37,36,5,5,1,0,43
"JAN 25, 2024",BKN,MIN,.vs MIN,L  94-96,Mikal Bridges,1628969,35,21,1,3,2,0,44
"JAN 27, 2024",BKN,HOU,.vs HOU,W  106-104,Mikal Bridges,1628969,41,19,5,1,3,1,45
"JAN 29, 2024",BKN,UTA,.vs UTA,W  147-114,Mikal Bridges,1628969,37,33,3,4,1,0,46
"JAN 31, 2024",BKN,PHX,.vs PHX,L  120-136,Mikal Bridges,1628969,40,21,3,2,1,0,47
"FEB 03, 2024",BKN,PHI,@ PHI,W  136-121,Mikal Bridges,1628969,32,23,3,4,0,0,48
"FEB 05, 2024",BKN,GSW,.vs GSW,L  98-109,Mikal Bridges,1628969,43,13,6,4,1,1,49
"FEB 06, 2024",BKN,DAL,.vs DAL,L  107-119,Mikal Bridges,1628969,39,28,1,4,2,0,50
"FEB 08, 2024",BKN,CLE,.vs CLE,L  95-118,Mikal Bridges,1628969,35,26,3,5,0,0,51
"FEB 10, 2024",BKN,SAS,.vs SAS,W  123-103,Mikal Bridges,1628969,33,14,6,3,1,1,52
"FEB 13, 2024",BKN,BOS,.vs BOS,L  110-118,Mikal Bridges,1628969,40,27,2,3,1,0,53
"FEB 14, 2024",BKN,BOS,@ BOS,L  86-136,Mikal Bridges,1628969,26,10,4,4,1,0,54
"FEB 22, 2024",BKN,TOR,@ TOR,L  93-121,Mikal Bridges,1628969,35,21,4,1,1,0,55
"FEB 24, 2024",BKN,MIN,@ MIN,L  86-101,Mikal Bridges,1628969,36,15,6,8,0,0,56
"FEB 26, 2024",BKN,MEM,@ MEM,W  111-86,Mikal Bridges,1628969,31,11,3,2,2,0,57
"FEB 27, 2024",BKN,ORL,@ ORL,L  81-108,Mikal Bridges,1628969,29,4,2,2,1,0,58
"FEB 29, 2024",BKN,ATL,.vs ATL,W  124-97,Mikal Bridges,1628969,34,15,7,5,1,1,59
"MAR 02, 2024",BKN,ATL,.vs ATL,W  114-102,Mikal Bridges,1628969,39,38,5,2,2,1,60
"MAR 04, 2024",BKN,MEM,.vs MEM,L  102-106,Mikal Bridges,1628969,39,14,5,5,2,0,61
"MAR 05, 2024",BKN,PHI,.vs PHI,W  112-107,Mikal Bridges,1628969,38,15,6,4,0,0,62
"OCT 25, 2023",BKN,CLE,.vs CLE,L  113-114,Nic Claxton,1629651,28,7,7,4,0,3,1
"NOV 12, 2023",BKN,WAS,.vs WAS,W  102-94,Nic Claxton,1629651,28,10,13,2,0,4,10
"NOV 14, 2023",BKN,ORL,.vs ORL,W  124-104,Nic Claxton,1629651,21,8,6,0,1,2,11
"NOV 16, 2023",BKN,MIA,@ MIA,L  115-122,Nic Claxton,1629651,26,16,6,2,1,3,12
"NOV 19, 2023",BKN,PHI,.vs PHI,L  99-121,Nic Claxton,1629651,23,10,9,1,0,1,13
"NOV 22, 2023",BKN,ATL,@ ATL,L  145-147,Nic Claxton,1629651,37,22,11,3,1,3,14
"NOV 25, 2023",BKN,MIA,.vs MIA,W  112-97,Nic Claxton,1629651,24,13,6,0,2,3,15
"NOV 28, 2023",BKN,TOR,.vs TOR,W  115-103,Nic Claxton,1629651,32,15,8,0,0,4,17
"NOV 30, 2023",BKN,CHA,.vs CHA,L  128-129,Nic Claxton,1629651,29,20,14,2,1,2,18
"DEC 02, 2023",BKN,ORL,.vs ORL,W  129-101,Nic Claxton,1629651,24,6,7,1,0,1,19
"DEC 06, 2023",BKN,ATL,@ ATL,W  114-113,Nic Claxton,1629651,28,4,10,4,1,1,20
"DEC 08, 2023",BKN,WAS,.vs WAS,W  124-97,Nic Claxton,1629651,26,13,15,0,0,2,21
"DEC 11, 2023",BKN,SAC,@ SAC,L  118-131,Nic Claxton,1629651,26,8,10,0,0,3,22
"DEC 13, 2023",BKN,PHX,@ PHX,W  116-112,Nic Claxton,1629651,33,14,7,1,0,1,23
"DEC 14, 2023",BKN,DEN,@ DEN,L  101-124,Nic Claxton,1629651,17,10,9,2,0,0,24
"DEC 16, 2023",BKN,GSW,@ GSW,L  120-124,Nic Claxton,1629651,33,19,12,1,0,4,25
"DEC 18, 2023",BKN,UTA,@ UTA,L  108-125,Nic Claxton,1629651,26,11,7,0,0,4,26
"DEC 20, 2023",BKN,NYK,.vs NYK,L  102-121,Nic Claxton,1629651,26,6,8,2,0,4,27
"DEC 22, 2023",BKN,DEN,.vs DEN,L  117-122,Nic Claxton,1629651,28,10,16,6,0,3,28
"DEC 23, 2023",BKN,DET,.vs DET,W  126-115,Nic Claxton,1629651,30,11,7,2,2,2,29
"DEC 26, 2023",BKN,DET,@ DET,W  118-112,Nic Claxton,1629651,26,11,11,2,0,3,30
"DEC 29, 2023",BKN,WAS,@ WAS,L  104-110,Nic Claxton,1629651,30,11,12,2,0,3,32
"DEC 31, 2023",BKN,OKC,@ OKC,L  108-124,Nic Claxton,1629651,37,15,16,5,1,1,33
"JAN 02, 2024",BKN,NOP,@ NOP,L  85-112,Nic Claxton,1629651,23,8,3,1,0,2,34
"JAN 03, 2024",BKN,HOU,@ HOU,L  101-112,Nic Claxton,1629651,28,12,13,0,1,2,35
"JAN 05, 2024",BKN,OKC,.vs OKC,W  124-115,Nic Claxton,1629651,34,23,13,3,1,0,36
"JAN 07, 2024",BKN,POR,.vs POR,L  127-134,Nic Claxton,1629651,36,16,11,3,2,4,37
"JAN 11, 2024",BKN,CLE,@ CLE,L  102-111,Nic Claxton,1629651,33,13,11,1,1,0,38
"JAN 15, 2024",BKN,MIA,.vs MIA,L  95-96,Nic Claxton,1629651,43,9,13,2,0,2,39
"JAN 17, 2024",BKN,POR,@ POR,L  103-105,Nic Claxton,1629651,32,12,12,0,3,1,40
"JAN 19, 2024",BKN,LAL,@ LAL,W  130-112,Nic Claxton,1629651,33,22,14,1,1,2,41
"JAN 21, 2024",BKN,LAC,@ LAC,L  114-125,Nic Claxton,1629651,31,16,6,3,1,2,42
"JAN 23, 2024",BKN,NYK,.vs NYK,L  103-108,Nic Claxton,1629651,39,8,17,1,2,1,43
"JAN 25, 2024",BKN,MIN,.vs MIN,L  94-96,Nic Claxton,1629651,39,16,11,4,2,2,44
"JAN 27, 2024",BKN,HOU,.vs HOU,W  106-104,Nic Claxton,1629651,37,10,13,4,1,1,45
"JAN 29, 2024",BKN,UTA,.vs UTA,W  147-114,Nic Claxton,1629651,26,11,10,2,1,3,46
"JAN 31, 2024",BKN,PHX,.vs PHX,L  120-136,Nic Claxton,1629651,30,12,9,4,1,0,47
"FEB 03, 2024",BKN,PHI,@ PHI,W  136-121,Nic Claxton,1629651,26,12,15,4,0,4,48
"FEB 05, 2024",BKN,GSW,.vs GSW,L  98-109,Nic Claxton,1629651,32,15,5,1,0,7,49
"FEB 06, 2024",BKN,DAL,.vs DAL,L  107-119,Nic Claxton,1629651,35,9,11,2,0,5,50
"FEB 08, 2024",BKN,CLE,.vs CLE,L  95-118,Nic Claxton,1629651,25,6,7,1,0,1,51
"FEB 10, 2024",BKN,SAS,.vs SAS,W  123-103,Nic Claxton,1629651,27,20,11,0,1,2,52
"FEB 13, 2024",BKN,BOS,.vs BOS,L  110-118,Nic Claxton,1629651,28,10,8,1,0,2,53
"FEB 14, 2024",BKN,BOS,@ BOS,L  86-136,Nic Claxton,1629651,21,6,8,3,0,0,54
"FEB 22, 2024",BKN,TOR,@ TOR,L  93-121,Nic Claxton,1629651,32,6,10,3,2,0,55
"FEB 24, 2024",BKN,MIN,@ MIN,L  86-101,Nic Claxton,1629651,30,12,7,3,0,1,56
"FEB 26, 2024",BKN,MEM,@ MEM,W  111-86,Nic Claxton,1629651,21,10,4,3,1,3,57
"FEB 27, 2024",BKN,ORL,@ ORL,L  81-108,Nic Claxton,1629651,27,10,5,1,0,0,58
"FEB 29, 2024",BKN,ATL,.vs ATL,W  124-97,Nic Claxton,1629651,28,5,8,2,0,1,59
"MAR 02, 2024",BKN,ATL,.vs ATL,W  114-102,Nic Claxton,1629651,34,12,13,4,2,2,60
"MAR 04, 2024",BKN,MEM,.vs MEM,L  102-106,Nic Claxton,1629651,33,21,6,2,0,1,61
"MAR 05, 2024",BKN,PHI,.vs PHI,W  112-107,Nic Claxton,1629651,33,17,10,2,0,4,62
"OCT 25, 2023",BKN,CLE,.vs CLE,L  113-114,Cameron Johnson,1629661,26,12,5,3,2,0,1
"NOV 10, 2023",BKN,BOS,@ BOS,L  107-121,Cameron Johnson,1629661,25,11,5,0,0,0,9
"NOV 12, 2023",BKN,WAS,.vs WAS,W  102-94,Cameron Johnson,1629661,35,14,6,1,0,0,10
"NOV 14, 2023",BKN,ORL,.vs ORL,W  124-104,Cameron Johnson,1629661,29,20,5,2,3,0,11
"NOV 16, 2023",BKN,MIA,@ MIA,L  115-122,Cameron Johnson,1629661,27,16,4,3,1,0,12
"NOV 19, 2023",BKN,PHI,.vs PHI,L  99-121,Cameron Johnson,1629661,28,9,5,2,0,1,13
"NOV 22, 2023",BKN,ATL,@ ATL,L  145-147,Cameron Johnson,1629661,38,23,5,5,2,0,14
"NOV 25, 2023",BKN,MIA,.vs MIA,W  112-97,Cameron Johnson,1629661,35,19,10,5,2,0,15
"NOV 26, 2023",BKN,CHI,.vs CHI,W  118-109,Cameron Johnson,1629661,22,10,4,6,0,0,16
"NOV 28, 2023",BKN,TOR,.vs TOR,W  115-103,Cameron Johnson,1629661,27,18,9,3,0,0,17
"NOV 30, 2023",BKN,CHA,.vs CHA,L  128-129,Cameron Johnson,1629661,28,15,6,2,0,0,18
"DEC 02, 2023",BKN,ORL,.vs ORL,W  129-101,Cameron Johnson,1629661,30,14,7,3,0,0,19
